category_id,category_name,upc_essential
40050,Hot-Air Balloons,NO
40051,Manufacturers,NO
14050,Other Military Aircraft Items,NO
86954,Desk & Shelf Models,NO
86956,Pins & Wings,NO
86957,Postcards,NO
86955,Other Military Aircraft Photos,NO
104059,Helicopters,NO
104060,Jet-Powered Aircraft,NO
104061,Prop Driven Aircraft,NO
91354,Airports,NO
165749,Airshows,NO
165750,Historic Aviators,NO
168301,Helicopters,NO
423,Other Boat & Ship Collectibles,NO
14055,Sail-Powered,NO
14053,Other Cruise Ship Collectibles,NO
35963,Cunard,NO
35964,Holland America,NO
35965,White Star & Titanic,NO
101179,P&O,NO
165751,Princess Cruise Line,NO
165752,Royal Caribbean,NO
165753,SS Normandie,NO
165754,SS Norway,NO
165755,SS United States,NO
95156,Commercial Ships & Tugs,NO
14054,Other Naval Collectibles,NO
95158,Photographs,NO
95159,Posters & Prints,NO
165756,Models,NO
420,Other Bicycle Collectibles,NO
156522,Bicycle Accessories,NO
156523,Bicycle Parts,NO
156524,Complete Bicycles,NO
156525,Printed Material,NO
10963,Other Truck Collectibles,NO
35977,Advertising-Print,NO
35978,Brochures & Pamphlets,NO
36083,Pins,NO
48830,Scooters,NO
71013,Signs,NO
152541,Traction & Trolleys,NO
118,Other Breweriana,NO
563,Bottles: Glass,NO
565,Coasters,NO
566,Openers,NO
567,Labels,NO
568,Pre-Prohibition,NO
572,Trays,NO
564,Other Collectible US Beer Cans,NO
3916,Cone Tops,NO
3917,Flat Tops,NO
3918,Pull Tabs,NO
3919,Cans: International,NO
570,Other Vintage Beer Drinkware,NO
3924,Pitchers,NO
35719,Germany,NO
3921,Other Vintage US Beer Glasses,NO
35721,Budweiser,NO
35722,Miller,NO
35723,Other Vintage Beer Glasses,NO
3923,US,NO
35725,Germany,NO
35726,Other Vintage Beer Mugs,NO
3922,Other Lidded Steins,NO
40042,Germany,NO
40043,US,NO
3925,Other Vintage Beer Steins,NO
40045,Germany,NO
40046,US,NO
13550,Bottle Caps,NO
13551,Mirrors,NO
35716,Advertising-Print,NO
35717,Clocks,NO
35728,Playing Cards,NO
35729,"Posters, Prints",NO
571,"Other Beer Tap Handles, Knobs",NO
35731,Budweiser,NO
35732,Miller,NO
35733,Towels,NO
50731,Ashtrays,NO
50732,Coolers,NO
50733,Hats,NO
50734,Lighters,NO
50735,Patches,NO
50736,Clothing,NO
569,Other Beer Signs & Tins,NO
50738,Budweiser,NO
50739,Coors,NO
50740,Corona,NO
50741,Guinness,NO
50742,Hamm's,NO
50743,Heineken,NO
50744,Michelob,NO
50745,Miller,NO
50746,Pabst,NO
50747,Schlitz,NO
63746,Rolling Rock,NO
72041,Pins,NO
170075,Bottles: Aluminum,NO
44,Cigarettes,NO
133,Other Tobacciana,NO
594,Ashtrays,NO
595,Other Collectible Lighters,NO
11678,Colibri,NO
11679,Dunhill,NO
11680,Ronson,NO
13622,Evans,NO
20190,Dupont,NO
20191,Scripto,NO
952,Other Zippo Lighters,NO
38043,Animals,NO
38044,Automobiles,NO
38045,Beers,NO
38046,Cigarettes,NO
38047,Distilleries,NO
38048,Military,NO
38049,Motorcycles,NO
38050,Music,NO
38051,Sports,NO
70994,Celebrities,NO
70995,Movies,NO
70996,"Playboy, Pinups",NO
104029,"Flags, Patriotic",NO
104030,"Nautical, Ships",NO
104031,"Police, Firefighting",NO
104032,"Skulls, Gothic",NO
70993,Camel,NO
70998,Animals,NO
70999,Automobiles,NO
71000,Casino-related,NO
71001,Gun-shaped,NO
71002,Other Non-Branded Lighters,NO
73561,Cigar Lighters,NO
73562,Pen-shaped,NO
104033,Anime,NO
104034,Glass Lighters,NO
4117,Match Holders,NO
596,Other Collectible Pipes,NO
4119,Estate,NO
30733,Meerschaum,NO
156519,Unsmoked,NO
4120,Tobacco Cards,NO
986,Other Cigar Collectibles,NO
11672,Bands,NO
11673,Cigar Boxes,NO
11674,Cutters & Scissors,NO
11676,Labels,NO
11677,Tins,NO
38040,Ads & Posters,NO
156508,Cigar Cases & Holders,NO
11675,Contemporary,NO
156516,Antique & Vintage,NO
156517,Accessory Kits,NO
156518,Lighters,NO
157025,Grinders,NO
38039,Cases,NO
38041,Felts & Silks,NO
38052,Signs,NO
38053,Tins,NO
73563,Papers,NO
73564,Rollers & Makers,NO
73565,Tags,NO
75512,Snuff Boxes,NO
112485,Hookahs,NO
171195,Price Guides & Publications,NO
598,Other Vanity Collectibles,NO
599,Vanity Accessories,NO
601,Hatpins,NO
4154,Powder Jars,NO
4155,Sets,NO
14081,Hand Mirrors,NO
14082,Pill Boxes,NO
18790,"Combs, Brushes",NO
18791,Trinket Boxes,NO
600,"Unspecified, Unknown Date",NO
156526,Pre-1930,NO
156527,1930-1949,NO
156528,1950-1979,NO
156529,1980-Now,NO
602,Other Perfume Collectibles,NO
35983,Commercial Bottles/Tins,NO
35984,Commercial Miniatures,NO
35985,Decorative Glass/Crystal,NO
887,Other Shaving Collectibles,NO
35987,Electric Shavers,NO
35988,"Mugs, Brushes",NO
35989,Safety Razors,NO
35990,Straight Razors,NO
35991,Shaving Sets,NO
35992,"Strops, Sharpeners",NO
35993,Trays,NO
156530,"Lipstick Tubes, Holders",NO
156531,Powder Boxes,NO
168052,Reproductions,NO
170077,Perfumes-Solid,NO
171199,Price Guides & Publications,NO
573,Other Casino Collectibles,NO
3443,Strikes,NO
3512,Tokens,NO
3949,Trade Stimulators,NO
10908,Cards,NO
10909,Dice,NO
13731,Replacement Parts,NO
3948,Token Slot Machines,NO
13729,Skill Slot Machines,NO
14282,Antique Coin Slot Machines,NO
14284,Non-Functional Slot Machines,NO
172509,Other Slot Machines,NO
66536,Other Slots Collectibles,NO
112665,Manuals & Guides,NO
63750,$1,NO
63751,$2.50,NO
63752,$5,NO
63753,$10,NO
63754,$25,NO
63755,$100,NO
63756,Other Individual Casino Chips,NO
70956,Fractionals,NO
63758,300,NO
63759,500,NO
63760,Other Casino Chip Sets,NO
70957,400,NO
70958,600,NO
70959,650,NO
95115,1000,NO
73485,Cases,NO
73486,"Trays, Racks",NO
73487,"Other Casino Storage, Supplies",NO
150119,Poker Chips,NO
156283,Reproductions,NO
156284,Non-Casino Chips,NO
35749,"Tables, Layouts",NO
63747,Card Dealer Shoe,NO
63748,Card Shuffler,NO
63761,Dealer Buttons,NO
63763,Slot Cards,NO
13714,Ashtrays,NO
35748,"Glasses, Cups, Mugs",NO
63762,Hotel Room Keys,NO
66535,Other Casino Memorabilia,NO
73481,Matchbooks,NO
73482,"T-Shirts, Shirts",NO
73483,Watches,NO
82485,Signs,NO
73488,"Manuals, Strategy",NO
73489,"Roulette Wheels, Sets",NO
150118,Card Guards,NO
365,Other Holiday Collectibles,NO
8953,Christmas Trees,YES
34971,"Wreaths, Garlands & Plants",YES
77986,Advent Calendars,YES
77988,Ornaments,YES
77994,Nativity Items,YES
77996,Nutcrackers,YES
77998,Pyramids,YES
78000,Incense Smokers,YES
78004,Tree Stands & Skirts,YES
261632,Candle Holders,YES
261633,Candles,YES
261634,Cards & Postcards,YES
261635,Costumes,NO
261636,Figurines,YES
261637,Lanterns,YES
261638,Lights,YES
261639,Masks,NO
261640,Noisemakers,YES
261641,Props,NO
261642,Snow Globes,YES
261643,Stockings & Hangers,YES
261644,Table Décor & Serving Pieces,YES
261645,Tree Toppers,YES
261646,Villages & Houses,YES
261647,Wall Décor,YES
261648,Window Decorations,YES
261649,Yard Décor,YES
86696,Price Guides & Publications,YES
262042,Topographical Postcards,YES
262043,Non-Topographical Postcards,YES
262044,Postcard Supplies & Accs,YES
158,Other Writing Collectibles,NO
970,Inkwells,NO
971,Sets,NO
4377,Calligraphy Tools,NO
967,Other Collectible Pens,NO
7280,Floaty Pens,NO
7281,Other Fountain Pens,NO
14000,Montblanc,NO
14001,Parker,NO
14002,Pelikan,NO
14003,Sheaffer,NO
14004,Waterman,NO
20267,Esterbrook,NO
20268,"Wahl, Eversharp",NO
29831,Lamy,NO
60819,Conway Stewart,NO
73535,Conklin,NO
73536,Dunhill,NO
73537,Pilot,NO
73538,Rotring,NO
150124,Cross,NO
165619,Handmade Pens,NO
165620,Aurora,NO
165621,Caran d'Ache,NO
165622,Faber Castell,NO
165623,Marlen,NO
165624,S.T. Dupont,NO
165625,Sailor,NO
165626,Visconti,NO
165627,Unbranded,NO
165628,Namiki,NO
165629,Omas,NO
7279,Other Collectible Ballpoint,NO
29827,Cross,NO
29828,Montblanc,NO
29829,Parker,NO
29830,Sensa,NO
73532,Dunhill,NO
73533,Fisher,NO
73534,Waterman,NO
165638,Handmade Pens,NO
165639,Aurora,NO
165640,Caran d'Ache,NO
165641,Faber Castell,NO
165642,Lamy,NO
165643,Pelikan,NO
165644,Romet,NO
165645,Rotring,NO
165646,S.T. Dupont,NO
165647,Sheaffer,NO
165648,Visconti,NO
165649,Unbranded,NO
165631,Cross,NO
165632,Montblanc,NO
165633,Parker,NO
165634,Rotring,NO
165635,Waterman,NO
165636,Unbranded,NO
165637,Other Rollerball Pens,NO
968,Other Collectible Pencils,NO
7283,Bullet,NO
7284,Mechanical,NO
969,Other Desktop Collectibles,NO
28020,Letter Openers,NO
28021,Pencil Sharpeners,NO
38015,Clips & Holders,NO
165618,Stamps & Seals,NO
165651,Cases,NO
165652,Ink Refills & Cartridges,NO
165653,Other Collectible Pen Accs,NO
165654,Typewriters,NO
171193,Price Guides & Publications,NO
1336,Other Animal Collectibles,NO
3230,Prehistoric & Dinosaurs,NO
1337,Other Bird Collectibles,NO
10812,Ducks,NO
10813,Flamingos,NO
10814,Geese,NO
10815,Hummingbirds,NO
10816,Parrots,NO
10817,Penguins,NO
12587,Owls,NO
13626,Cardinals,NO
13627,Eagles,NO
13628,Swans,NO
20192,Peacocks,NO
25426,Doves & Pigeons,NO
37846,Blue Jays,NO
37847,Bluebirds,NO
37848,Loons,NO
37849,Parakeets & Budgerigars,NO
37850,Pelicans,NO
37851,Pheasants,NO
103924,Robins,NO
165269,Non Species Specific,NO
165270,Crows & Ravens,NO
165271,Finches,NO
165272,Hawks,NO
165273,Quail,NO
165274,Sparrows,NO
165275,Toucans,NO
165276,Turkeys,NO
165277,Woodpeckers,NO
1338,Other Cat Collectibles,NO
37852,Apparel,NO
37853,Books,NO
37854,Collector Plates,NO
37855,Figurines,NO
37856,Jewelry & Pins,NO
37857,Mugs & Cups,NO
37858,Ornaments,NO
37859,"Posters, Prints & Paintings",NO
37860,Signs & Plaques,NO
50714,Decals & Stickers,NO
88861,Cards & Notecards,NO
103925,Picture Frames,NO
103926,Pillows & Throws,NO
103927,Salt & Pepper Shakers,NO
103928,Trinket Boxes,NO
156225,Calendars & Datebooks,NO
156226,"Handmade, Handcrafted Items",NO
156227,Magnets,NO
165278,Bags & Handbags,NO
10824,Airedale Terrier,NO
10825,Basset Hound,NO
10826,Beagle,NO
10827,Bichon Frisé,NO
10828,Border Collie,NO
10829,Boston Terrier,NO
10830,Boxer,NO
10831,"Bulldog, English Bulldog",NO
10832,Chihuahua,NO
10833,Chow Chow,NO
10834,Cocker Spaniel,NO
10835,Collie,NO
10836,Corgi,NO
10837,Dachshund,NO
10838,Dalmatian,NO
10839,Doberman Pinscher,NO
10840,Fox Terrier,NO
10841,German Shepherd,NO
10842,Golden Retriever,NO
10843,Greyhound,NO
10844,Jack Russell Terrier,NO
10845,Labrador Retriever,NO
10846,Lhasa Apso,NO
10847,Maltese,NO
10848,Mastiff,NO
10849,Pomeranian,NO
10850,Poodle,NO
10851,Pug,NO
10852,Rottweiler,NO
10853,Saint Bernard,NO
10854,Scottish Terrier,NO
10855,Shar Pei,NO
10856,Shih Tzu,NO
10857,Siberian Husky,NO
10858,Whippet,NO
10859,Yorkshire Terrier,NO
11634,Great Dane,NO
12507,Afghan Hound,NO
12508,Cairn Terrier,NO
13629,Borzoi/Russian Wolfhound,NO
13630,Bull Terrier,NO
13631,English Springer Spaniel,NO
13632,French Bulldog,NO
13633,Newfoundland,NO
13634,Old English Sheepdog,NO
13635,Pekingese,NO
13636,Samoyed,NO
13637,Schnauzer,NO
13638,Sheltie/Shetland Sheepdog,NO
13639,West Highland White Terrier,NO
29408,Akita,NO
29409,Alaskan Malamute,NO
29410,Australian Cattle Dog,NO
29411,Australian Shepherd,NO
29412,Basenji,NO
29413,Bernese Mountain Dog,NO
29414,Bloodhound,NO
29415,Brittany,NO
29416,Chesapeake Bay Retriever,NO
29417,English Setter,NO
29418,German Shorthaired Pointer,NO
29419,Gordon Setter,NO
29420,Great Pyrenees,NO
29421,Irish Setter,NO
29422,Irish Wolfhound,NO
29423,Japanese Chin,NO
29424,Keeshond,NO
29425,Papillon,NO
29426,Pointer,NO
29427,Rhodesian Ridgeback,NO
29428,Saluki,NO
29429,Schipperke,NO
29430,Vizsla,NO
29431,Weimaraner,NO
50715,American Eskimo,NO
50716,Bearded Collie,NO
50717,Bedlington Terrier,NO
50718,Belgian Sheepdog,NO
50719,Brussels Griffon,NO
50720,Bullmastiff,NO
50721,Cavalier King Charles Spaniel,NO
50722,Chinese Crested,NO
50723,Italian Greyhound,NO
50724,Miniature Pinscher,NO
50725,Shiba Inu,NO
50726,Wheaten Terrier,NO
60210,Bouvier des Flandres,NO
60211,Staffordshire Bull Terrier,NO
66505,Other Dog Collectibles,NO
73472,English Bull Terrier,NO
73473,Rat Terrier,NO
79967,Norfolk Terrier,NO
82481,Australian Terrier,NO
82482,Border Terrier,NO
82483,Pit Bull Terrier,NO
82484,Water Spaniel,NO
90655,Otterhound,NO
90660,Lakeland Terrier,NO
90661,Sealyham Terrier,NO
91320,Skye Terrier,NO
101126,Scottish Deerhound,NO
108917,Tibetan Terrier,NO
145700,Kerry Blue Terrier,NO
156229,Flat-Coated Retriever,NO
156230,Havanese,NO
156231,Irish Terrier,NO
156232,Norwich Terrier,NO
156233,Portuguese Water Dog,NO
156234,Silky Terrier,NO
165279,German Wirehaired Pointer,NO
165280,Greater Swiss Mountain Dog,NO
165281,Manchester Terrier,NO
165282,Petit Basset Griffon Vendéen,NO
165283,Tibetan Spaniel,NO
165284,Welsh Springer Spaniel,NO
165285,Mixed Breeds,NO
165286,Non Breed Specific,NO
165287,Affenpinscher,NO
165288,American Bulldog,NO
165289,Belgian Malinois,NO
165290,Belgian Tervuren,NO
165291,Clumber Spaniel,NO
165292,Dandie Dinmont Terrier,NO
165293,Finnish Spitz,NO
165294,Norwegian Elkhound,NO
169306,Sussex Spaniel,NO
10868,Other Insect Collectibles,NO
10870,Bees,NO
10871,Butterflies & Moths,NO
10872,Dragonflies,NO
10873,Ladybugs,NO
29434,Beetles,NO
103931,Scorpions,NO
103932,Spiders,NO
156275,"Entomology, Real Insects",NO
103930,Other Horse Memorabilia,NO
156254,Apparel,NO
156255,Books,NO
156256,Calendars & Datebooks,NO
156257,Cards & Notecards,NO
156258,Collector Plates,NO
156259,Decals & Stickers,NO
156260,Figurines,NO
156261,Flags,NO
156262,"Handmade, Handcrafted Items",NO
156263,Jewelry & Pins,NO
156264,Magnets,NO
156266,Mugs & Cups,NO
156267,Ornaments,NO
156268,Paintings,NO
156269,Picture Frames,NO
156270,Pillows & Throws,NO
156271,Posters & Prints,NO
156272,Salt & Pepper Shakers,NO
156273,Signs & Plaques,NO
156274,Trinket Boxes,NO
1528,Other Farm & Country Animals,NO
10864,Chickens,NO
10866,Pigs,NO
10867,Sheep,NO
10881,Deer,NO
10884,Foxes,NO
10893,Rabbits,NO
10894,Raccoons,NO
10895,Squirrels,NO
12510,Hedgehogs,NO
12511,Otters,NO
12588,Goats,NO
13646,Donkeys & Mules,NO
29438,Skunks,NO
10865,Other Cow Collectibles,NO
40039,Posters & Prints,NO
40040,Signs & Plaques,NO
40143,Figurines,NO
50713,Creamers,NO
10879,Buffalo,NO
10880,Cheetahs,NO
10886,Giraffes,NO
10887,Koalas,NO
10888,Lions,NO
10889,Monkeys,NO
10890,Moose,NO
10892,Pandas,NO
10896,Tigers,NO
10899,Zebras,NO
13653,Cougars,NO
13654,Hippopotamus,NO
13655,Leopards,NO
13656,Polar Bears,NO
13657,Rhinoceros,NO
29435,Bears,NO
29436,Camels,NO
29437,Coyotes,NO
35710,Other Wild Animal Collectibles,NO
10883,Other Elephant Collectibles,NO
37867,Figurines,NO
37868,Jewelry & Pins,NO
10898,Other Wolf Collectibles,NO
37874,Apparel,NO
37875,Collector Plates,NO
37876,Figurines,NO
37877,Posters & Prints,NO
73474,Llamas,NO
165306,Gorillas & Apes,NO
165307,Mountain Lions,NO
165308,Panthers,NO
165309,Pumas,NO
3898,Fish,NO
10897,Whales,NO
13648,Seals & Sea Lions,NO
13649,Sharks,NO
29433,Lobsters & Shellfish,NO
10882,Other Dolphin Collectibles,NO
37862,Candles & Candleholders,NO
37863,Collector Plates,NO
37864,Figurines,NO
37865,Jewelry & Pins,NO
69527,Other Marine Life Collectibles,NO
165304,Walrus,NO
1341,Other Model Horses,NO
14275,Hartland,NO
14888,Hagen-Renaker,NO
14889,Peter Stone,NO
388,Other Breyer Model Horses,NO
35999,"Traditional, 12 x 9 Inch",NO
36000,"Breyer Classics, 9 x 6 Inch",NO
36001,"Ponies, 7 x 6 Inch",NO
36002,"Paddock Pals, 6 x 5 Inch",NO
36003,"Stablemates, 4 x 3 Inch",NO
36004,Companion Animals,NO
36005,Accessories,NO
36007,Stables & Barns,NO
36009,Mixed Lots,NO
167982,Mini Whinnies,NO
63745,Trail of Painted Ponies,NO
103929,Grand Champions,NO
165305,Accessories,NO
10875,Lizards,NO
10876,Snakes,NO
10877,Turtles,NO
13652,Alligators & Crocodiles,NO
10885,Other Frog Collectibles,NO
37870,Apparel,NO
37871,Figurines,NO
37872,Jewelry & Pins,NO
165295,Garden Décor,NO
165296,"Handmade, Handcrafted Items",NO
165297,Trinket Boxes,NO
165268,Other Reptile Collectibles,NO
10891,Mice,NO
12509,Ferrets,NO
165299,Chinchillas,NO
165300,Guinea Pigs,NO
165301,Hamsters,NO
165302,Rats,NO
165303,Other Small Pet Collectibles,NO
171181,Price Guides & Publications,NO
475,Other Collectible Blades,NO
41182,Tactical Axes & Hatchets,NO
43217,Armor & Shields,NO
20272,Other Collectible Swords,NO
165584,Middle Eastern,NO
43339,Medieval,NO
182976,Ancient History,NO
182977,Renaissance,NO
182978,Modern,NO
88922,Chinese,NO
95131,Japanese,NO
182980,Other Asian Swords,NO
88903,Daggers,NO
157009,"TV, Film & Game Replica Blades",NO
165583,Spears & Spear Heads,NO
171202,Price Guides & Publications,NO
41181,Other Collectible Blade Accs,NO
43219,"Stands, Hangers & Plaques",NO
43220,Blade Sharpeners & Stones,NO
43221,Sheaths,NO
73521,"Boxes, Cases & Pouches",NO
182971,Blade Maintenance & Care,NO
182972,Blade Parts & Supplies,NO
43321,Custom & Handmade,NO
43322,Factory Manufactured,NO
43325,Custom & Handmade,NO
73522,Factory Manufactured,NO
182974,Machetes,NO
43330,Custom & Handmade,NO
48815,Factory Manufactured,NO
43334,Custom & Handmade,NO
48818,Factory Manufactured,NO
165580,Mixed Lots,NO
371,Other Collectible Lighting,NO
1407,Lighting Parts,YES
1408,Lamp Shades,YES
13862,Chandeliers & Ceiling Fixtures,YES
157010,Night Lights,YES
261713,Lamps,YES
261714,Wall Fixtures,YES
261715,Light Bulbs,YES
28,Other Collectible Metalware,NO
1431,Aluminum,NO
1432,Bronze,NO
1433,Copper,NO
1434,Pewter,NO
1435,Sterling Silver,NO
1436,Silverplate,NO
3630,Brass,NO
3631,Cast Iron,NO
10950,Tin,NO
13937,Chrome,NO
171191,Price Guides & Publications,NO
366,Other Spiritual Collectibles,NO
1447,Other Christian Collectibles,NO
11669,Crucifixes & Crosses,NO
11670,Rosaries,NO
13767,Holy Cards,NO
13768,Icons,NO
13769,Medals,NO
13770,Relics,NO
13771,Statues & Figures,NO
35808,Bears & Dolls,NO
35809,Boxes,NO
35810,Charms,NO
35816,Jewelry,NO
35817,Plates & Plaques,NO
35818,"Posters, Prints & Pictures",NO
70992,Vestments,NO
165681,Holy Water Fonts,NO
1449,Other Judaism Collectibles,NO
13774,Images,NO
13775,Menorahs,NO
35827,Boxes,NO
35828,Candles,NO
35829,Cups & Plates,NO
35830,Pendants & Pins,NO
165693,Books,NO
165694,Dreidels,NO
165695,Jewelry & Watches,NO
165696,"Kippahs, Yarmulkes",NO
165697,"Mezuzahs, Scrolls",NO
165698,Pointers,NO
165699,Shofars,NO
168048,"Tallis, Prayer Shawls",NO
13776,Other Wicca & Paganism,NO
35832,"Amulets, Pendants & Charms",NO
35833,Candles,NO
35834,"Incense, Herbs & Oils",NO
35835,Pentacles,NO
35836,Runes & Stones,NO
35837,Tarot Cards & Bags,NO
35838,Ceremonial Knives & Daggers,NO
165700,Altar Cloths,NO
165701,Apparel,NO
165702,Books,NO
165703,Jewelry & Watches,NO
165704,Figures & Statues,NO
13766,Other Buddhism Collectibles,NO
165667,Amulets & Pendants,NO
165669,Incense & Incense Holders,NO
165670,Jewelry & Watches,NO
165671,Prayer Beads,NO
165672,Prayer Flags,NO
165673,Prayer Wheels,NO
165674,"Prints, Posters & Paintings",NO
165675,Statues & Figures,NO
13772,Other Hinduism Collectibles,NO
165684,Amulets & Pendants,NO
165685,Prayer Beads,NO
165686,"Prints, Posters & Paintings",NO
165687,Statues & Figures,NO
4280,Other Islam Collectibles,NO
165689,Amulets & Pendants,NO
165690,Prayer Beads,NO
165691,Prayer Rugs,NO
165692,Scarves & Headwear,NO
1462,"Credit, Charge Cards",NO
415,"Other Rocks, Fossils, Minerals",NO
3214,Other Collectible Fossils,NO
155295,Reproductions,NO
3218,"Insects, Hexapods",NO
165706,Crustaceans,NO
165707,Trilobites,NO
165708,Other Arthropod Fossils,NO
165709,Brachiopods,NO
3217,Ammonites,NO
165711,Bivalves,NO
165712,Gastropods,NO
165713,Nautiloids,NO
165714,Other Mollusk Fossils,NO
165715,Coral,NO
122561,Echinoids,NO
165717,Crinoids,NO
165718,Other Echinoderm Fossils,NO
3219,Petrified Wood,NO
165720,Plants,NO
165721,Other Vegetation Fossils,NO
3216,Mammals,NO
15915,"Amphibian, Reptile & Dinosaur",NO
15916,Bony Fish,NO
15917,Shark Teeth,NO
165723,Birds,NO
165724,Other Vertebrate Fossils,NO
165725,Unidentified Fossils,NO
165726,Tools & Supplies,NO
3220,Other Mineral Specimens,NO
3223,Fluorescent Minerals,NO
3224,Rare Specimens,NO
3225,Display Specimens,NO
3226,Crystals,NO
3227,Decorator Pieces,NO
3229,Precious Metals,NO
3239,Meteorites & Tektites,NO
4259,Publications,NO
3237,Other Lapidary Materials,NO
4841,Rough for Cabbing,NO
4842,Rough for Faceting,NO
4843,Tools & Supplies,NO
155296,Slabs,NO
12525,Stone Carvings,NO
4838,Other Collectible Shells,NO
82516,Abalone,NO
82517,Conch,NO
82518,Conus,NO
82519,Coral,NO
82520,Cypraea,NO
82521,Murex,NO
157011,Bursa,NO
157012,Clam,NO
157013,Cowrie,NO
157014,Mitra,NO
157015,Nautilus,NO
157016,Sand Dollar,NO
157017,Scallop,NO
157018,Sea Urchin,NO
157019,Starfish,NO
157020,Strombus,NO
157021,Turbo,NO
157022,Voluta,NO
165727,Merchandise & Memorabilia,NO
128,Other Cultural Collectibles,NO
